zone,latitude,longitude,temperature_c,humidity_percent,precipitation_mm,cloud_cover_percent,wind_speed_kmh,wind_direction_degree,solar_radiation_wm2,hour,day,month,day_of_week,is_daytime,solar_generation_mw_per_1mw
Barishal,22.701,90.3535,13.5,93,0.0,0,7.6,341,0.0,5,12,1,4,0,0.0
Barishal,22.701,90.3535,13.1,94,0.0,0,6.6,338,0.0,6,12,1,4,0,0.0
Barishal,22.701,90.3535,13.1,97,0.0,3,6.2,339,3.0,7,12,1,4,1,0.040349499999999996
Barishal,22.701,90.3535,14.5,93,0.0,1,9.2,339,89.0,8,12,1,4,1,0.115192
Barishal,22.701,90.3535,16.2,86,0.0,0,10.5,338,262.0,9,12,1,4,1,0.200158
Barishal,22.701,90.3535,18.0,74,0.0,41,14.5,341,431.0,10,12,1,4,1,0.28657749999999993
Barishal,22.701,90.3535,19.4,66,0.0,31,14.5,341,524.0,11,12,1,4,1,0.375377
Barishal,22.701,90.3535,20.4,63,0.0,22,14.2,339,625.0,12,12,1,4,1,0.388195
Barishal,22.701,90.3535,21.0,61,0.0,2,13.9,335,645.0,13,12,1,4,1,0.38271249999999996
Barishal,22.701,90.3535,21.4,60,0.0,16,13.5,331,583.0,14,12,1,4,1,0.28169
Barishal,22.701,90.3535,21.5,59,0.0,5,13.3,327,463.0,15,12,1,4,1,0.166498
Barishal,22.701,90.3535,21.2,61,0.0,1,12.9,330,304.0,16,12,1,4,1,0.063223
Barishal,22.701,90.3535,19.9,68,0.0,0,9.7,338,125.0,17,12,1,4,1,0.0047175
Barishal,22.701,90.3535,18.0,76,0.0,0,9.3,344,10.0,18,12,1,4,1,0.0
Barishal,22.701,90.3535,16.2,78,0.0,0,9.2,349,0.0,19,12,1,4,0,0.0
Barishal,22.701,90.3535,15.6,80,0.0,0,8.2,345,0.0,20,12,1,4,0,0.0
Barishal,22.701,90.3535,15.1,83,0.0,0,7.7,349,0.0,21,12,1,4,0,0.0
Barishal,22.701,90.3535,14.8,87,0.0,0,8.7,355,0.0,22,12,1,4,0,0.0
Barishal,22.701,90.3535,14.4,90,0.0,0,9.1,351,0.0,23,12,1,4,0,0.0
Barishal,22.701,90.3535,14.0,91,0.0,0,7.9,344,0.0,0,13,1,5,0,0.0
Barishal,22.701,90.3535,13.6,92,0.0,0,7.0,339,0.0,1,13,1,5,0,0.0
Barishal,22.701,90.3535,13.2,94,0.0,0,6.2,339,0.0,2,13,1,5,0,0.0
Barishal,22.701,90.3535,13.0,95,0.0,0,6.0,343,0.0,3,13,1,5,0,0.0
Barishal,22.701,90.3535,13.1,95,0.0,0,6.7,344,0.0,4,13,1,5,0,0.0
Barishal,22.701,90.3535,13.0,96,0.0,0,6.5,341,0.0,5,13,1,5,0,0.0
Barishal,22.701,90.3535,12.9,96,0.0,0,6.9,332,0.0,6,13,1,5,0,0.0
Barishal,22.701,90.3535,13.4,97,0.0,2,7.9,336,2.0,7,13,1,5,1,0.015725
Barishal,22.701,90.3535,14.5,93,0.0,2,9.5,331,86.0,8,13,1,5,1,0.0482375
Barishal,22.701,90.3535,16.2,88,0.0,3,9.0,337,255.0,9,13,1,5,1,0.0948005
Barishal,22.701,90.3535,17.8,82,0.0,10,9.7,338,430.0,10,13,1,5,1,0.198458
Barishal,22.701,90.3535,19.9,69,0.0,37,13.1,351,543.0,11,13,1,5,1,0.28028749999999997
Barishal,22.701,90.3535,20.7,68,0.0,18,10.9,351,602.0,12,13,1,5,1,0.324445
Barishal,22.701,90.3535,21.4,67,0.0,11,10.0,347,631.0,13,13,1,5,1,0.34210799999999997
Barishal,22.701,90.3535,22.0,65,0.0,1,9.3,344,587.0,14,13,1,5,1,0.277848
Barishal,22.701,90.3535,22.2,64,0.0,0,10.2,337,470.0,15,13,1,5,1,0.18139
Barishal,22.701,90.3535,22.0,65,0.0,0,9.8,336,304.0,16,13,1,5,1,0.07887999999999999
Barishal,22.701,90.3535,20.4,75,0.0,0,5.6,345,125.0,17,13,1,5,1,0.006052
Barishal,22.701,90.3535,17.7,86,0.0,0,7.0,348,10.0,18,13,1,5,1,0.0
Barishal,22.701,90.3535,16.9,87,0.0,0,8.0,350,0.0,19,13,1,5,0,0.0
Barishal,22.701,90.3535,16.5,88,0.0,0,8.6,345,0.0,20,13,1,5,0,0.0
Barishal,22.701,90.3535,16.1,89,0.0,0,8.7,343,0.0,21,13,1,5,0,0.0
Barishal,22.701,90.3535,15.7,90,0.0,0,8.4,350,0.0,22,13,1,5,0,0.0
Barishal,22.701,90.3535,15.5,91,0.0,0,8.6,358,0.0,23,13,1,5,0,0.0
Barishal,22.701,90.3535,15.1,92,0.0,0,7.6,360,0.0,0,14,1,6,0,0.0
Barishal,22.701,90.3535,14.6,94,0.0,0,6.5,3,0.0,1,14,1,6,0,0.0
Barishal,22.701,90.3535,14.1,96,0.0,0,5.8,353,0.0,2,14,1,6,0,0.0
Barishal,22.701,90.3535,13.8,96,0.0,1,5.6,345,0.0,3,14,1,6,0,0.0
Barishal,22.701,90.3535,13.3,97,0.0,0,5.7,342,0.0,4,14,1,6,0,0.0
Barishal,22.701,90.3535,13.1,98,0.0,2,5.4,340,0.0,5,14,1,6,0,0.0
Barishal,22.701,90.3535,12.5,98,0.0,9,5.8,330,0.0,6,14,1,6,0,0.0
Barishal,22.701,90.3535,13.2,99,0.0,54,4.9,343,2.0,7,14,1,6,1,0.026944999999999997
Barishal,22.701,90.3535,14.6,95,0.0,63,7.4,346,82.0,8,14,1,6,1,0.07339749999999999
Barishal,22.701,90.3535,16.0,89,0.0,60,7.5,343,237.0,9,14,1,6,1,0.1260125
Barishal,22.701,90.3535,17.7,81,0.0,67,7.0,339,387.0,10,14,1,6,1,0.1984155
Barishal,22.701,90.3535,19.2,73,0.0,40,7.1,336,476.0,11,14,1,6,1,0.21962299999999998
Barishal,22.701,90.3535,20.1,71,0.0,26,7.1,330,593.0,12,14,1,6,1,0.2242045
Barishal,22.701,90.3535,20.8,69,0.0,28,6.6,331,619.0,13,14,1,6,1,0.2098225
Barishal,22.701,90.3535,21.3,66,0.0,10,5.3,332,574.0,14,14,1,6,1,0.2217055
Barishal,22.701,90.3535,21.5,65,0.0,9,5.0,330,464.0,15,14,1,6,1,0.14424499999999998
Barishal,22.701,90.3535,21.3,65,0.0,9,5.1,321,301.0,16,14,1,6,1,0.064515
Barishal,22.701,90.3535,19.6,83,0.0,0,5.2,304,125.0,17,14,1,6,1,0.0055674999999999995
Barishal,22.701,90.3535,18.6,78,0.0,2,5.2,282,11.0,18,14,1,6,1,0.0
Barishal,22.701,90.3535,15.9,87,0.0,0,7.2,18,0.0,19,14,1,6,0,0.0
Barishal,22.701,90.3535,15.1,90,0.0,0,7.6,5,0.0,20,14,1,6,0,0.0
Barishal,22.701,90.3535,14.0,92,0.0,0,7.8,338,0.0,21,14,1,6,0,0.0
Barishal,22.701,90.3535,14.2,92,0.0,0,6.3,336,0.0,22,14,1,6,0,0.0
Barishal,22.701,90.3535,13.9,91,0.0,0,6.4,344,0.0,23,14,1,6,0,0.0
Barishal,22.701,90.3535,13.7,91,0.0,0,6.3,336,0.0,0,15,1,0,0,0.0
Barishal,22.701,90.3535,13.2,92,0.0,0,6.6,331,0.0,1,15,1,0,0,0.0
Barishal,22.701,90.3535,12.0,95,0.0,0,9.4,337,0.0,2,15,1,0,0,0.0
Barishal,22.701,90.3535,11.7,97,0.0,0,8.8,351,0.0,3,15,1,0,0,0.0
Barishal,22.701,90.3535,11.6,98,0.0,0,8.4,353,0.0,4,15,1,0,0,0.0
Barishal,22.701,90.3535,11.2,98,0.0,0,8.7,343,0.0,5,15,1,0,0,0.0
Barishal,22.701,90.3535,10.8,99,0.0,1,8.2,337,0.0,6,15,1,0,0,0.0
Barishal,22.701,90.3535,12.1,98,0.0,4,6.0,343,2.0,7,15,1,0,1,0.0326825
Barishal,22.701,90.3535,14.1,96,0.0,29,3.6,323,84.0,8,15,1,0,1,0.119272
Barishal,22.701,90.3535,15.7,90,0.0,16,3.8,311,249.0,9,15,1,0,1,0.23479550000000002
Barishal,22.701,90.3535,17.7,77,0.0,0,4.4,305,435.0,10,15,1,0,1,0.35404199999999997
Barishal,22.701,90.3535,19.0,68,0.0,0,6.1,298,580.0,11,15,1,0,1,0.45789500000000005
Barishal,22.701,90.3535,20.0,64,0.0,0,7.6,289,658.0,12,15,1,0,1,0.4994174999999999
Barishal,22.701,90.3535,20.7,63,0.0,0,8.4,290,668.0,13,15,1,0,1,0.422875
Barishal,22.701,90.3535,21.0,61,0.0,6,8.6,292,604.0,14,15,1,0,1,0.33685499999999996
Barishal,22.701,90.3535,21.0,61,0.0,9,8.2,293,472.0,15,15,1,0,1,0.20316700000000001
Barishal,22.701,90.3535,20.6,62,0.0,11,7.7,298,301.0,16,15,1,0,1,0.07745200000000001
Barishal,22.701,90.3535,19.1,75,0.0,0,4.3,312,128.0,17,15,1,0,1,0.0060775
Barishal,22.701,90.3535,16.0,85,0.0,0,9.4,317,12.0,18,15,1,0,1,0.0
Barishal,22.701,90.3535,15.0,88,0.0,0,8.4,340,0.0,19,15,1,0,0,0.0
Barishal,22.701,90.3535,15.2,83,0.0,0,7.7,311,0.0,20,15,1,0,0,0.0
Barishal,22.701,90.3535,14.1,86,0.0,0,8.4,301,0.0,21,15,1,0,0,0.0
Barishal,22.701,90.3535,13.2,89,0.0,0,8.4,310,0.0,22,15,1,0,0,0.0
Barishal,22.701,90.3535,12.7,91,0.0,0,8.4,313,0.0,23,15,1,0,0,0.0
Barishal,22.701,90.3535,12.2,92,0.0,0,8.2,308,0.0,0,16,1,1,0,0.0
Barishal,22.701,90.3535,12.8,91,0.0,0,6.7,306,0.0,1,16,1,1,0,0.0
Barishal,22.701,90.3535,12.6,91,0.0,0,6.9,317,0.0,2,16,1,1,0,0.0
Barishal,22.701,90.3535,12.3,92,0.0,0,6.9,332,0.0,3,16,1,1,0,0.0
Barishal,22.701,90.3535,12.0,94,0.0,0,6.6,338,0.0,4,16,1,1,0,0.0
Barishal,22.701,90.3535,11.4,97,0.0,2,6.3,336,0.0,5,16,1,1,0,0.0
Barishal,22.701,90.3535,11.4,100,0.0,95,5.8,330,0.0,6,16,1,1,0,0.0
Barishal,22.701,90.3535,11.9,100,0.0,100,5.0,360,2.0,7,16,1,1,1,0.025074999999999997
Barishal,22.701,90.3535,13.1,98,0.0,100,6.2,353,78.0,8,16,1,1,1,0.08113250000000001
Barishal,22.701,90.3535,15.1,93,0.0,28,5.1,356,236.0,9,16,1,1,1,0.1563405
Barishal,22.701,90.3535,17.2,81,0.0,0,6.1,360,434.0,10,16,1,1,1,0.255442
Barishal,22.701,90.3535,18.6,70,0.0,0,5.4,360,577.0,11,16,1,1,1,0.38078300000000004
Barishal,22.701,90.3535,19.5,65,0.0,0,4.7,360,658.0,12,16,1,1,1,0.44341949999999997
Barishal,22.701,90.3535,20.1,63,0.0,1,3.7,349,665.0,13,16,1,1,1,0.46248500000000003
Barishal,22.701,90.3535,20.6,63,0.0,9,4.6,315,604.0,14,16,1,1,1,0.3373225
Barishal,22.701,90.3535,20.9,62,0.0,7,4.9,306,478.0,15,16,1,1,1,0.218977
Barishal,22.701,90.3535,20.7,63,0.0,12,5.5,293,307.0,16,16,1,1,1,0.08378449999999998
Barishal,22.701,90.3535,19.0,81,0.0,2,5.1,266,130.0,17,16,1,1,1,0.00663
Barishal,22.701,90.3535,17.1,81,0.0,0,6.4,243,12.0,18,16,1,1,1,0.0
Barishal,22.701,90.3535,15.2,86,0.0,0,8.4,317,0.0,19,16,1,1,0,0.0
Barishal,22.701,90.3535,14.2,89,0.0,0,9.5,351,0.0,20,16,1,1,0,0.0
Barishal,22.701,90.3535,14.4,86,0.0,0,8.8,12,0.0,21,16,1,1,0,0.0
Barishal,22.701,90.3535,13.5,89,0.0,0,9.5,25,0.0,22,16,1,1,0,0.0
Barishal,22.701,90.3535,13.0,92,0.0,0,9.9,33,0.0,23,16,1,1,0,0.0
Barishal,22.701,90.3535,12.6,93,0.0,0,10.1,35,0.0,0,17,1,2,0,0.0
Barishal,22.701,90.3535,13.1,93,0.0,0,8.0,27,0.0,1,17,1,2,0,0.0
Barishal,22.701,90.3535,13.8,92,0.0,0,6.4,16,0.0,2,17,1,2,0,0.0
Barishal,22.701,90.3535,13.7,90,0.0,0,5.6,15,0.0,3,17,1,2,0,0.0
Barishal,22.701,90.3535,13.6,91,0.0,0,5.4,20,0.0,4,17,1,2,0,0.0
Barishal,22.701,90.3535,14.0,93,0.0,0,4.6,18,0.0,5,17,1,2,0,0.0
Barishal,22.701,90.3535,12.4,98,0.0,0,5.7,18,0.0,6,17,1,2,0,0.0
Barishal,22.701,90.3535,12.5,100,0.0,84,5.5,32,2.0,7,17,1,2,1,0.045373000000000004
Barishal,22.701,90.3535,13.5,95,0.0,26,5.5,23,69.0,8,17,1,2,1,0.1241425
Barishal,22.701,90.3535,14.8,92,0.0,26,4.4,9,221.0,9,17,1,2,1,0.232458
Barishal,22.701,90.3535,17.0,81,0.0,0,5.1,8,432.0,10,17,1,2,1,0.33519750000000004
Barishal,22.701,90.3535,18.6,71,0.0,0,6.1,357,581.0,11,17,1,2,1,0.4222375
Barishal,22.701,90.3535,19.7,64,0.0,0,7.0,348,659.0,12,17,1,2,1,0.46806949999999997
Barishal,22.701,90.3535,20.5,62,0.0,0,7.7,349,666.0,13,17,1,2,1,0.4288675
Barishal,22.701,90.3535,21.0,61,0.0,0,7.6,355,605.0,14,17,1,2,1,0.318495
Barishal,22.701,90.3535,21.2,60,0.0,0,6.1,357,483.0,15,17,1,2,1,0.190077
Barishal,22.701,90.3535,20.9,61,0.0,0,5.1,8,314.0,16,17,1,2,1,0.0739245
Barishal,22.701,90.3535,19.1,81,0.0,0,5.5,23,133.0,17,17,1,2,1,0.0063155
Barishal,22.701,90.3535,16.8,80,0.0,0,7.7,41,13.0,18,17,1,2,1,0.0
Barishal,22.701,90.3535,15.6,89,0.0,1,8.3,5,0.0,19,17,1,2,0,0.0
Barishal,22.701,90.3535,15.2,89,0.0,3,8.3,358,0.0,20,17,1,2,0,0.0
Barishal,22.701,90.3535,14.7,91,0.0,11,8.0,350,0.0,21,17,1,2,0,0.0
Barishal,22.701,90.3535,14.9,91,0.0,0,6.6,9,0.0,22,17,1,2,0,0.0
Barishal,22.701,90.3535,14.3,93,0.0,7,7.8,13,0.0,23,17,1,2,0,0.0
Barishal,22.701,90.3535,14.2,93,0.0,5,7.6,3,0.0,0,18,1,3,0,0.0
Barishal,22.701,90.3535,14.1,94,0.0,15,7.4,14,0.0,1,18,1,3,0,0.0
Barishal,22.701,90.3535,14.1,95,0.0,26,6.6,41,0.0,2,18,1,3,0,0.0
Barishal,22.701,90.3535,14.5,94,0.0,62,5.9,38,0.0,3,18,1,3,0,0.0
Barishal,22.701,90.3535,14.5,93,0.0,20,6.2,54,0.0,4,18,1,3,0,0.0
Barishal,22.701,90.3535,14.8,91,0.0,49,7.2,53,0.0,5,18,1,3,0,0.0
Barishal,22.701,90.3535,14.8,90,0.0,84,7.9,47,0.0,6,18,1,3,0,0.0
Barishal,22.701,90.3535,14.4,91,0.0,81,8.0,54,2.0,7,18,1,3,1,0.021845
Barishal,22.701,90.3535,15.9,86,0.0,100,7.9,51,72.0,8,18,1,3,1,0.06619799999999999
Barishal,22.701,90.3535,16.6,85,0.3,86,4.3,42,124.0,9,18,1,3,1,0.13924699999999998
Barishal,22.701,90.3535,16.9,86,0.4,99,1.5,256,134.0,10,18,1,3,1,0.097138
Barishal,22.701,90.3535,17.7,83,0.0,100,4.8,27,159.0,11,18,1,3,1,0.07824249999999999
Barishal,22.701,90.3535,18.8,77,0.1,100,8.4,353,332.0,12,18,1,3,1,0.11534499999999999
Barishal,22.701,90.3535,17.7,80,1.4,85,4.1,15,189.0,13,18,1,3,1,0.12988000000000002
Barishal,22.701,90.3535,18.8,75,0.1,96,1.5,346,309.0,14,18,1,3,1,0.122995
Barishal,22.701,90.3535,19.3,73,0.0,100,0.4,360,237.0,15,18,1,3,1,0.0759475
Barishal,22.701,90.3535,19.2,73,0.0,100,0.7,270,102.0,16,18,1,3,1,0.031730499999999995
Barishal,22.701,90.3535,18.3,84,0.0,100,1.6,297,27.0,17,18,1,3,1,0.0026774999999999998
Barishal,22.701,90.3535,17.4,88,0.0,100,2.2,261,4.0,18,18,1,3,1,0.0
Barishal,22.701,90.3535,17.0,92,0.0,100,4.1,308,0.0,19,18,1,3,0,0.0
Barishal,22.701,90.3535,16.8,92,0.0,100,3.7,299,0.0,20,18,1,3,0,0.0
Barishal,22.701,90.3535,17.0,92,0.0,100,3.8,319,0.0,21,18,1,3,0,0.0
Barishal,22.701,90.3535,16.9,91,0.1,99,3.8,343,0.0,22,18,1,3,0,0.0
Barishal,22.701,90.3535,16.9,90,0.8,99,5.2,12,0.0,23,18,1,3,0,0.0
Barishal,22.701,90.3535,16.7,91,0.0,100,4.7,9,0.0,0,19,1,4,0,0.0
Barishal,22.701,90.3535,16.6,90,0.3,77,7.2,6,0.0,1,19,1,4,0,0.0
Barishal,22.701,90.3535,16.8,89,0.0,100,9.2,11,0.0,2,19,1,4,0,0.0
Barishal,22.701,90.3535,16.6,91,0.0,98,7.6,3,0.0,3,19,1,4,0,0.0
Barishal,22.701,90.3535,16.5,93,0.0,96,6.5,3,0.0,4,19,1,4,0,0.0
Barishal,22.701,90.3535,16.4,92,0.0,43,6.9,6,0.0,5,19,1,4,0,0.0
Barishal,22.701,90.3535,15.6,92,0.0,75,7.2,3,0.0,6,19,1,4,0,0.0
Barishal,22.701,90.3535,15.7,94,0.0,55,8.6,2,2.0,7,19,1,4,1,0.047557499999999996
Barishal,22.701,90.3535,16.7,92,0.0,46,10.9,9,80.0,8,19,1,4,1,0.1393575
Barishal,22.701,90.3535,18.1,88,0.0,36,9.3,13,236.0,9,19,1,4,1,0.25942
Barishal,22.701,90.3535,19.8,81,0.0,33,9.3,16,422.0,10,19,1,4,1,0.3790575
Barishal,22.701,90.3535,21.3,72,0.0,4,8.9,14,556.0,11,19,1,4,1,0.49444499999999997
Barishal,22.701,90.3535,22.4,66,0.0,0,10.2,10,638.0,12,19,1,4,1,0.492065
Barishal,22.701,90.3535,23.1,64,0.0,0,10.1,360,653.0,13,19,1,4,1,0.422467
Barishal,22.701,90.3535,23.5,63,0.0,0,9.5,349,595.0,14,19,1,4,1,0.33815549999999994
Barishal,22.701,90.3535,23.4,63,0.0,4,10.0,345,471.0,15,19,1,4,1,0.20315
Barishal,22.701,90.3535,23.0,65,0.0,4,10.0,345,305.0,16,19,1,4,1,0.08612199999999999
Barishal,22.701,90.3535,21.6,74,0.0,3,6.9,354,131.0,17,19,1,4,1,0.0079475
Barishal,22.701,90.3535,19.0,85,0.0,2,6.5,354,14.0,18,19,1,4,1,0.0
Barishal,22.701,90.3535,18.8,84,0.0,2,7.8,338,0.0,19,19,1,4,0,0.0
Barishal,22.701,90.3535,18.1,87,0.0,0,7.6,341,0.0,20,19,1,4,0,0.0
Barishal,22.701,90.3535,17.5,88,0.0,0,7.6,341,0.0,21,19,1,4,0,0.0
Barishal,22.701,90.3535,17.1,89,0.0,0,8.2,345,0.0,22,19,1,4,0,0.0
Barishal,22.701,90.3535,16.8,89,0.0,0,8.8,348,0.0,23,19,1,4,0,0.0
Barishal,22.701,90.3535,16.5,90,0.0,0,9.8,343,0.0,0,20,1,5,0,0.0
Barishal,22.701,90.3535,16.1,91,0.0,0,10.0,347,0.0,1,20,1,5,0,0.0
Barishal,22.701,90.3535,15.7,91,0.0,0,9.9,350,0.0,2,20,1,5,0,0.0
Barishal,22.701,90.3535,15.5,91,0.0,0,10.5,354,0.0,3,20,1,5,0,0.0
Barishal,22.701,90.3535,15.2,92,0.0,0,9.8,354,0.0,4,20,1,5,0,0.0
Barishal,22.701,90.3535,14.7,93,0.0,0,7.7,349,0.0,5,20,1,5,0,0.0
Barishal,22.701,90.3535,14.1,94,0.0,0,6.5,341,0.0,6,20,1,5,0,0.0
Barishal,22.701,90.3535,14.3,95,0.0,0,6.2,339,3.0,7,20,1,5,1,0.044650499999999996
Barishal,22.701,90.3535,15.8,91,0.0,0,8.8,341,90.0,8,20,1,5,1,0.139128
Barishal,22.701,90.3535,17.3,87,0.0,0,9.3,347,265.0,9,20,1,5,1,0.26698500000000003
Barishal,22.701,90.3535,19.1,82,0.0,0,9.4,353,444.0,10,20,1,5,1,0.42944550000000004
Barishal,22.701,90.3535,20.8,74,0.0,0,10.4,358,584.0,11,20,1,5,1,0.5340805000000001
Barishal,22.701,90.3535,22.0,66,0.0,0,9.4,356,665.0,12,20,1,5,1,0.540498
Barishal,22.701,90.3535,22.8,60,0.0,0,8.2,345,677.0,13,20,1,5,1,0.45056799999999997
Barishal,22.701,90.3535,23.1,59,0.0,0,7.1,336,617.0,14,20,1,5,1,0.34552499999999997
Barishal,22.701,90.3535,23.1,58,0.0,1,6.2,324,494.0,15,20,1,5,1,0.22261499999999995
Barishal,22.701,90.3535,22.8,60,0.0,39,5.1,309,323.0,16,20,1,5,1,0.093398
Barishal,22.701,90.3535,21.0,82,0.0,84,5.2,295,140.0,17,20,1,5,1,0.008627500000000001
Barishal,22.701,90.3535,19.7,76,0.0,76,5.7,288,15.0,18,20,1,5,1,0.0
Barishal,22.701,90.3535,17.0,88,0.0,78,8.2,311,0.0,19,20,1,5,0,0.0
Barishal,22.701,90.3535,16.1,91,0.0,68,8.9,310,0.0,20,20,1,5,0,0.0
Barishal,22.701,90.3535,15.4,92,0.0,86,9.4,313,0.0,21,20,1,5,0,0.0
Barishal,22.701,90.3535,15.0,92,0.0,40,8.9,328,0.0,22,20,1,5,0,0.0
Barishal,22.701,90.3535,14.8,92,0.0,89,7.4,313,0.0,23,20,1,5,0,0.0
Barishal,22.701,90.3535,14.8,92,0.0,91,6.4,313,0.0,0,21,1,6,0,0.0
Barishal,22.701,90.3535,14.4,92,0.0,89,6.6,338,0.0,1,21,1,6,0,0.0
Barishal,22.701,90.3535,14.5,92,0.0,87,7.3,340,0.0,2,21,1,6,0,0.0
Barishal,22.701,90.3535,14.4,92,0.0,49,7.6,341,0.0,3,21,1,6,0,0.0
Barishal,22.701,90.3535,13.9,94,0.0,12,6.2,350,0.0,4,21,1,6,0,0.0
Barishal,22.701,90.3535,13.0,95,0.0,65,7.4,14,0.0,5,21,1,6,0,0.0
Barishal,22.701,90.3535,12.9,96,0.0,37,8.4,25,0.0,6,21,1,6,0,0.0
Barishal,22.701,90.3535,13.9,96,0.0,87,5.6,27,2.0,7,21,1,6,1,0.045177499999999995
Barishal,22.701,90.3535,16.3,90,0.0,83,5.9,47,66.0,8,21,1,6,1,0.1238025
Barishal,22.701,90.3535,18.2,86,0.0,81,4.5,61,256.0,9,21,1,6,1,0.24531
Barishal,22.701,90.3535,19.9,78,0.0,50,3.1,45,433.0,10,21,1,6,1,0.393448
Barishal,22.701,90.3535,21.2,71,0.0,22,4.7,4,558.0,11,21,1,6,1,0.396202
Barishal,22.701,90.3535,21.9,67,0.0,54,5.9,349,619.0,12,21,1,6,1,0.320705
Barishal,22.701,90.3535,22.5,63,0.0,89,6.3,336,589.0,13,21,1,6,1,0.29420199999999996
Barishal,22.701,90.3535,22.5,62,0.0,100,6.4,317,407.0,14,21,1,6,1,0.23060499999999998
Barishal,22.701,90.3535,22.2,63,0.0,99,5.1,321,193.0,15,21,1,6,1,0.141695
Barishal,22.701,90.3535,22.4,62,0.0,100,5.4,312,286.0,16,21,1,6,1,0.060196999999999994
Barishal,22.701,90.3535,21.3,76,0.0,100,2.8,310,63.0,17,21,1,6,1,0.0063495
Barishal,22.701,90.3535,19.7,81,0.0,93,6.1,310,8.0,18,21,1,6,1,0.0
Barishal,22.701,90.3535,18.7,83,0.0,100,5.4,278,0.0,19,21,1,6,0,0.0
Barishal,22.701,90.3535,17.6,88,0.0,100,6.9,261,0.0,20,21,1,6,0,0.0
Barishal,22.701,90.3535,18.0,86,0.0,72,5.2,286,0.0,21,21,1,6,0,0.0
Barishal,22.701,90.3535,17.1,90,0.0,47,6.4,313,0.0,22,21,1,6,0,0.0
Barishal,22.701,90.3535,16.2,92,0.0,6,6.6,338,0.0,23,21,1,6,0,0.0
Barishal,22.701,90.3535,15.2,93,0.0,0,5.6,333,0.0,0,22,1,0,0,0.0
Barishal,22.701,90.3535,15.1,93,0.0,0,6.7,344,0.0,1,22,1,0,0,0.0
Barishal,22.701,90.3535,14.8,92,0.0,13,6.8,357,0.0,2,22,1,0,0,0.0
Barishal,22.701,90.3535,14.6,92,0.0,84,7.6,3,0.0,3,22,1,0,0,0.0
Barishal,22.701,90.3535,14.4,93,0.0,99,7.9,3,0.0,4,22,1,0,0,0.0
Barishal,22.701,90.3535,13.9,94,0.0,99,6.5,357,0.0,5,22,1,0,0,0.0
Barishal,22.701,90.3535,13.5,95,0.0,98,6.5,357,0.0,6,22,1,0,0,0.0
Barishal,22.701,90.3535,13.0,96,0.0,99,7.6,355,3.0,7,22,1,0,1,0.054042999999999994
Barishal,22.701,90.3535,14.1,90,0.0,98,10.4,2,89.0,8,22,1,0,1,0.149498
Barishal,22.701,90.3535,15.5,87,0.0,99,9.4,360,264.0,9,22,1,0,1,0.2568445
Barishal,22.701,90.3535,17.2,80,0.0,98,9.7,358,439.0,10,22,1,0,1,0.360315
Barishal,22.701,90.3535,19.0,71,0.0,95,9.1,351,587.0,11,22,1,0,1,0.42614750000000007
Barishal,22.701,90.3535,20.4,61,0.0,92,9.2,339,679.0,12,22,1,0,1,0.41821699999999995
Barishal,22.701,90.3535,21.1,54,0.0,94,9.0,331,694.0,13,22,1,0,1,0.4538745
Barishal,22.701,90.3535,21.5,52,0.0,81,9.0,323,637.0,14,22,1,0,1,0.348857
Barishal,22.701,90.3535,21.5,50,0.0,22,8.9,317,514.0,15,22,1,0,1,0.218875
Barishal,22.701,90.3535,21.0,53,0.0,31,9.4,313,343.0,16,22,1,0,1,0.08993
Barishal,22.701,90.3535,19.1,67,0.0,95,6.6,311,152.0,17,22,1,0,1,0.0087975
Barishal,22.701,90.3535,16.1,78,0.0,95,7.6,315,17.0,18,22,1,0,1,0.0
Barishal,22.701,90.3535,14.8,86,0.0,92,6.5,326,0.0,19,22,1,0,0,0.0
Barishal,22.701,90.3535,14.3,88,0.0,61,6.5,341,0.0,20,22,1,0,0,0.0
Barishal,22.701,90.3535,13.6,90,0.0,31,6.4,344,0.0,21,22,1,0,0,0.0
Barishal,22.701,90.3535,13.4,90,0.0,71,6.6,351,0.0,22,22,1,0,0,0.0
Barishal,22.701,90.3535,13.3,90,0.0,65,7.2,354,0.0,23,22,1,0,0,0.0
Barishal,22.701,90.3535,13.0,89,0.0,87,7.3,349,0.0,0,23,1,1,0,0.0
Barishal,22.701,90.3535,12.2,90,0.0,72,6.5,341,0.0,1,23,1,1,0,0.0
Barishal,22.701,90.3535,11.9,91,0.0,32,6.2,339,0.0,2,23,1,1,0,0.0
Barishal,22.701,90.3535,12.1,92,0.0,20,7.3,340,0.0,3,23,1,1,0,0.0
Barishal,22.701,90.3535,12.0,93,0.0,15,7.5,343,0.0,4,23,1,1,0,0.0
Barishal,22.701,90.3535,11.7,95,0.0,0,6.9,351,0.0,5,23,1,1,0,0.0
Barishal,22.701,90.3535,11.0,96,0.0,2,6.3,347,0.0,6,23,1,1,0,0.0
Barishal,22.701,90.3535,11.7,97,0.0,16,5.4,352,3.0,7,23,1,1,1,0.051748
Barishal,22.701,90.3535,13.6,93,0.0,42,7.0,348,92.0,8,23,1,1,1,0.145452
Barishal,22.701,90.3535,15.1,89,0.0,32,6.6,351,262.0,9,23,1,1,1,0.25474499999999994
Barishal,22.701,90.3535,17.0,83,0.0,70,7.9,360,453.0,10,23,1,1,1,0.376125
