zone,latitude,longitude,timestamp,wind_speed_100m_kmh,wind_direction_100m_degree,temperature_c,pressure_msl_hpa
Dhaka,23.8103,90.4125,2024-01-14T18:00,7.4,247,16.6,1013.4
Dhaka,23.8103,90.4125,2024-01-14T19:00,12.7,262,14.7,1014.8
Dhaka,23.8103,90.4125,2024-01-14T20:00,13.5,279,13.4,1015.5
Dhaka,23.8103,90.4125,2024-01-14T21:00,12.9,297,12.7,1015.8
Dhaka,23.8103,90.4125,2024-01-14T22:00,16.5,316,12.5,1016.0
Dhaka,23.8103,90.4125,2024-01-14T23:00,17.8,328,12.2,1015.7
Dhaka,23.8103,90.4125,2024-01-15T00:00,17.9,332,12.0,1015.5
Dhaka,23.8103,90.4125,2024-01-15T01:00,16.1,336,11.4,1015.0
Dhaka,23.8103,90.4125,2024-01-15T02:00,15.0,339,11.0,1014.6
Dhaka,23.8103,90.4125,2024-01-15T03:00,15.9,342,11.0,1014.1
Dhaka,23.8103,90.4125,2024-01-15T04:00,17.8,346,11.2,1013.7
Dhaka,23.8103,90.4125,2024-01-15T05:00,17.1,352,11.0,1013.8
Dhaka,23.8103,90.4125,2024-01-15T06:00,14.3,350,10.5,1014.4
Dhaka,23.8103,90.4125,2024-01-15T07:00,10.9,343,11.3,1015.4
Dhaka,23.8103,90.4125,2024-01-15T08:00,10.0,330,13.3,1016.4
Dhaka,23.8103,90.4125,2024-01-15T09:00,8.9,328,15.5,1017.1
Dhaka,23.8103,90.4125,2024-01-15T10:00,5.6,333,18.0,1017.2
Dhaka,23.8103,90.4125,2024-01-15T11:00,0.5,45,19.8,1016.3
Dhaka,23.8103,90.4125,2024-01-15T12:00,2.5,172,20.6,1015.2
Dhaka,23.8103,90.4125,2024-01-15T13:00,4.0,207,21.3,1013.9
Dhaka,23.8103,90.4125,2024-01-15T14:00,4.3,228,21.6,1012.8
Dhaka,23.8103,90.4125,2024-01-15T15:00,4.4,235,21.7,1012.3
Dhaka,23.8103,90.4125,2024-01-15T16:00,4.8,243,21.4,1012.2
Dhaka,23.8103,90.4125,2024-01-15T17:00,9.1,236,19.6,1012.6
Dhaka,23.8103,90.4125,2024-01-15T18:00,15.8,243,17.3,1013.0
Dhaka,23.8103,90.4125,2024-01-15T19:00,10.2,262,14.2,1014.1
Dhaka,23.8103,90.4125,2024-01-15T20:00,13.5,254,13.4,1014.5
Dhaka,23.8103,90.4125,2024-01-15T21:00,15.9,264,13.0,1015.2
Dhaka,23.8103,90.4125,2024-01-15T22:00,16.6,269,12.5,1015.6
Dhaka,23.8103,90.4125,2024-01-15T23:00,18.0,272,12.2,1015.3
Dhaka,23.8103,90.4125,2024-01-16T00:00,16.8,280,11.8,1015.0
Dhaka,23.8103,90.4125,2024-01-16T01:00,14.6,290,10.9,1014.4
Dhaka,23.8103,90.4125,2024-01-16T02:00,12.4,300,10.6,1013.9
Dhaka,23.8103,90.4125,2024-01-16T03:00,11.1,306,10.5,1013.4
Dhaka,23.8103,90.4125,2024-01-16T04:00,10.3,306,10.2,1013.1
Dhaka,23.8103,90.4125,2024-01-16T05:00,9.2,312,10.2,1013.3
Dhaka,23.8103,90.4125,2024-01-16T06:00,9.2,312,9.8,1013.9
Dhaka,23.8103,90.4125,2024-01-16T07:00,6.1,320,10.9,1015.7
Dhaka,23.8103,90.4125,2024-01-16T08:00,4.8,318,11.9,1016.7
Dhaka,23.8103,90.4125,2024-01-16T09:00,3.8,287,14.1,1017.5
Dhaka,23.8103,90.4125,2024-01-16T10:00,3.8,287,16.9,1017.5
Dhaka,23.8103,90.4125,2024-01-16T11:00,3.3,276,18.6,1016.7
Dhaka,23.8103,90.4125,2024-01-16T12:00,3.0,284,19.4,1015.4
Dhaka,23.8103,90.4125,2024-01-16T13:00,3.5,294,20.2,1014.1
Dhaka,23.8103,90.4125,2024-01-16T14:00,3.8,287,20.4,1013.0
Dhaka,23.8103,90.4125,2024-01-16T15:00,4.4,279,20.5,1012.4
Dhaka,23.8103,90.4125,2024-01-16T16:00,6.1,273,20.2,1012.2
Dhaka,23.8103,90.4125,2024-01-16T17:00,7.7,259,18.4,1012.5
Dhaka,23.8103,90.4125,2024-01-16T18:00,11.6,240,15.6,1012.9
Dhaka,23.8103,90.4125,2024-01-16T19:00,17.6,305,14.2,1014.5
Dhaka,23.8103,90.4125,2024-01-16T20:00,14.5,300,12.8,1014.9
Dhaka,23.8103,90.4125,2024-01-16T21:00,9.1,304,12.9,1015.5
Dhaka,23.8103,90.4125,2024-01-16T22:00,8.6,345,11.4,1015.7
Dhaka,23.8103,90.4125,2024-01-16T23:00,12.2,358,10.9,1015.5
Dhaka,23.8103,90.4125,2024-01-17T00:00,11.6,5,10.9,1015.1
Dhaka,23.8103,90.4125,2024-01-17T01:00,9.6,13,11.0,1014.8
Dhaka,23.8103,90.4125,2024-01-17T02:00,9.8,17,10.2,1014.4
Dhaka,23.8103,90.4125,2024-01-17T03:00,9.2,21,9.9,1014.0
Dhaka,23.8103,90.4125,2024-01-17T04:00,7.6,31,11.4,1013.7
Dhaka,23.8103,90.4125,2024-01-17T05:00,5.4,42,11.3,1013.9
Dhaka,23.8103,90.4125,2024-01-17T06:00,4.1,45,11.5,1014.3
Dhaka,23.8103,90.4125,2024-01-17T07:00,6.6,22,9.3,1015.8
Dhaka,23.8103,90.4125,2024-01-17T08:00,7.4,14,11.8,1016.9
Dhaka,23.8103,90.4125,2024-01-17T09:00,6.8,360,14.5,1017.6
Dhaka,23.8103,90.4125,2024-01-17T10:00,5.8,356,16.8,1017.9
Dhaka,23.8103,90.4125,2024-01-17T11:00,4.9,343,18.0,1017.1
Dhaka,23.8103,90.4125,2024-01-17T12:00,4.3,336,19.0,1016.1
Dhaka,23.8103,90.4125,2024-01-17T13:00,4.2,329,19.8,1014.7
Dhaka,23.8103,90.4125,2024-01-17T14:00,4.1,322,20.3,1013.9
Dhaka,23.8103,90.4125,2024-01-17T15:00,3.6,323,20.5,1013.3
Dhaka,23.8103,90.4125,2024-01-17T16:00,2.9,330,20.4,1013.1
Dhaka,23.8103,90.4125,2024-01-17T17:00,2.3,342,20.0,1013.4
Dhaka,23.8103,90.4125,2024-01-17T18:00,2.3,39,18.9,1013.9
Dhaka,23.8103,90.4125,2024-01-17T19:00,8.5,62,14.0,1015.1
Dhaka,23.8103,90.4125,2024-01-17T20:00,8.9,58,13.0,1015.9
Dhaka,23.8103,90.4125,2024-01-17T21:00,7.0,69,13.8,1016.4
Dhaka,23.8103,90.4125,2024-01-17T22:00,3.3,84,14.7,1016.9
Dhaka,23.8103,90.4125,2024-01-17T23:00,3.6,127,14.4,1016.6
Dhaka,23.8103,90.4125,2024-01-18T00:00,1.8,101,14.1,1016.6
Dhaka,23.8103,90.4125,2024-01-18T01:00,3.6,45,14.0,1016.1
Dhaka,23.8103,90.4125,2024-01-18T02:00,6.6,41,11.2,1015.7
Dhaka,23.8103,90.4125,2024-01-18T03:00,10.0,52,10.6,1015.1
Dhaka,23.8103,90.4125,2024-01-18T04:00,13.8,62,10.7,1014.9
Dhaka,23.8103,90.4125,2024-01-18T05:00,18.7,62,12.0,1014.9
Dhaka,23.8103,90.4125,2024-01-18T06:00,18.8,64,12.6,1015.4
Dhaka,23.8103,90.4125,2024-01-18T07:00,14.8,89,10.8,1016.4
Dhaka,23.8103,90.4125,2024-01-18T08:00,11.3,83,12.7,1017.4
Dhaka,23.8103,90.4125,2024-01-18T09:00,9.8,66,14.7,1017.8
Dhaka,23.8103,90.4125,2024-01-18T10:00,8.1,58,16.2,1017.8
Dhaka,23.8103,90.4125,2024-01-18T11:00,7.9,51,18.1,1016.8
Dhaka,23.8103,90.4125,2024-01-18T12:00,8.5,36,19.4,1015.6
Dhaka,23.8103,90.4125,2024-01-18T13:00,6.1,50,21.1,1014.4
Dhaka,23.8103,90.4125,2024-01-18T14:00,4.3,24,21.8,1013.5
Dhaka,23.8103,90.4125,2024-01-18T15:00,0.8,63,22.1,1012.9
Dhaka,23.8103,90.4125,2024-01-18T16:00,1.1,360,22.0,1012.9
Dhaka,23.8103,90.4125,2024-01-18T17:00,3.1,339,21.1,1013.1
Dhaka,23.8103,90.4125,2024-01-18T18:00,2.1,31,20.9,1013.5
Dhaka,23.8103,90.4125,2024-01-18T19:00,2.9,277,18.2,1015.0
Dhaka,23.8103,90.4125,2024-01-18T20:00,4.0,243,16.9,1015.6
Dhaka,23.8103,90.4125,2024-01-18T21:00,1.9,248,16.9,1016.0
Dhaka,23.8103,90.4125,2024-01-18T22:00,4.3,318,16.1,1016.2
Dhaka,23.8103,90.4125,2024-01-18T23:00,7.2,333,15.0,1016.3
Dhaka,23.8103,90.4125,2024-01-19T00:00,9.6,340,14.4,1016.1
Dhaka,23.8103,90.4125,2024-01-19T01:00,14.1,3,14.7,1015.7
Dhaka,23.8103,90.4125,2024-01-19T02:00,16.5,16,14.6,1015.6
Dhaka,23.8103,90.4125,2024-01-19T03:00,16.5,16,14.3,1015.3
Dhaka,23.8103,90.4125,2024-01-19T04:00,16.4,15,14.5,1015.1
Dhaka,23.8103,90.4125,2024-01-19T05:00,15.3,15,13.2,1015.4
Dhaka,23.8103,90.4125,2024-01-19T06:00,13.2,17,12.3,1016.1
Dhaka,23.8103,90.4125,2024-01-19T07:00,16.1,24,13.1,1017.0
Dhaka,23.8103,90.4125,2024-01-19T08:00,15.0,21,15.0,1017.9
Dhaka,23.8103,90.4125,2024-01-19T09:00,14.4,13,17.0,1018.7
Dhaka,23.8103,90.4125,2024-01-19T10:00,9.4,360,19.2,1018.9
Dhaka,23.8103,90.4125,2024-01-19T11:00,10.4,358,21.0,1018.1
Dhaka,23.8103,90.4125,2024-01-19T12:00,9.8,354,22.1,1016.8
Dhaka,23.8103,90.4125,2024-01-19T13:00,8.1,347,22.9,1015.4
Dhaka,23.8103,90.4125,2024-01-19T14:00,7.1,319,23.1,1014.6
Dhaka,23.8103,90.4125,2024-01-19T15:00,8.2,308,23.1,1014.0
Dhaka,23.8103,90.4125,2024-01-19T16:00,9.3,306,22.9,1013.9
Dhaka,23.8103,90.4125,2024-01-19T17:00,11.7,304,21.0,1014.0
Dhaka,23.8103,90.4125,2024-01-19T18:00,15.9,308,18.6,1014.5
Dhaka,23.8103,90.4125,2024-01-19T19:00,16.6,321,17.4,1015.4
Dhaka,23.8103,90.4125,2024-01-19T20:00,19.6,324,16.8,1016.0
Dhaka,23.8103,90.4125,2024-01-19T21:00,20.6,327,16.2,1016.5
Dhaka,23.8103,90.4125,2024-01-19T22:00,21.3,334,15.7,1016.8
Dhaka,23.8103,90.4125,2024-01-19T23:00,21.0,338,15.3,1016.7
Dhaka,23.8103,90.4125,2024-01-20T00:00,21.5,337,14.8,1016.6
Dhaka,23.8103,90.4125,2024-01-20T01:00,21.3,341,14.4,1016.2
Dhaka,23.8103,90.4125,2024-01-20T02:00,20.9,339,14.0,1015.6
Dhaka,23.8103,90.4125,2024-01-20T03:00,21.6,334,13.7,1015.2
Dhaka,23.8103,90.4125,2024-01-20T04:00,21.4,335,13.3,1014.8
Dhaka,23.8103,90.4125,2024-01-20T05:00,20.3,335,13.0,1014.9
Dhaka,23.8103,90.4125,2024-01-20T06:00,18.7,332,12.5,1015.8
Dhaka,23.8103,90.4125,2024-01-20T07:00,18.7,330,13.0,1016.9
Dhaka,23.8103,90.4125,2024-01-20T08:00,19.3,327,14.5,1017.9
Dhaka,23.8103,90.4125,2024-01-20T09:00,14.1,328,16.4,1018.9
Dhaka,23.8103,90.4125,2024-01-20T10:00,11.8,333,18.7,1019.0
Dhaka,23.8103,90.4125,2024-01-20T11:00,13.8,340,20.8,1017.9
Dhaka,23.8103,90.4125,2024-01-20T12:00,12.4,338,22.2,1016.6
Dhaka,23.8103,90.4125,2024-01-20T13:00,10.0,330,22.9,1015.5
Dhaka,23.8103,90.4125,2024-01-20T14:00,8.1,315,23.3,1014.3
Dhaka,23.8103,90.4125,2024-01-20T15:00,9.6,304,23.3,1013.9
Dhaka,23.8103,90.4125,2024-01-20T16:00,10.1,297,22.8,1013.7
Dhaka,23.8103,90.4125,2024-01-20T17:00,11.7,288,20.5,1013.8
Dhaka,23.8103,90.4125,2024-01-20T18:00,14.6,280,17.2,1014.0
Dhaka,23.8103,90.4125,2024-01-20T19:00,15.6,263,15.9,1015.0
Dhaka,23.8103,90.4125,2024-01-20T20:00,14.1,267,14.4,1015.8
Dhaka,23.8103,90.4125,2024-01-20T21:00,12.7,278,13.5,1016.1
Dhaka,23.8103,90.4125,2024-01-20T22:00,12.5,303,12.9,1016.3
Dhaka,23.8103,90.4125,2024-01-20T23:00,17.1,314,13.2,1016.5
Dhaka,23.8103,90.4125,2024-01-21T00:00,21.4,318,13.6,1016.5
Dhaka,23.8103,90.4125,2024-01-21T01:00,20.2,329,13.1,1016.0
Dhaka,23.8103,90.4125,2024-01-21T02:00,20.0,342,13.0,1015.4
Dhaka,23.8103,90.4125,2024-01-21T03:00,18.5,336,12.5,1015.0
Dhaka,23.8103,90.4125,2024-01-21T04:00,15.1,332,11.6,1014.5
Dhaka,23.8103,90.4125,2024-01-21T05:00,12.6,340,11.6,1014.6
Dhaka,23.8103,90.4125,2024-01-21T06:00,12.3,355,11.7,1015.3
Dhaka,23.8103,90.4125,2024-01-21T07:00,8.5,348,13.9,1016.1
Dhaka,23.8103,90.4125,2024-01-21T08:00,7.6,357,14.9,1016.9
Dhaka,23.8103,90.4125,2024-01-21T09:00,6.5,6,16.9,1017.5
Dhaka,23.8103,90.4125,2024-01-21T10:00,5.5,11,19.0,1017.6
Dhaka,23.8103,90.4125,2024-01-21T11:00,3.5,336,20.5,1017.0
Dhaka,23.8103,90.4125,2024-01-21T12:00,4.8,297,21.4,1016.1
Dhaka,23.8103,90.4125,2024-01-21T13:00,6.4,297,22.1,1015.2
Dhaka,23.8103,90.4125,2024-01-21T14:00,9.7,292,22.8,1014.4
Dhaka,23.8103,90.4125,2024-01-21T15:00,10.6,288,22.8,1013.9
Dhaka,23.8103,90.4125,2024-01-21T16:00,10.9,279,22.4,1013.7
Dhaka,23.8103,90.4125,2024-01-21T17:00,11.9,265,20.3,1014.1
Dhaka,23.8103,90.4125,2024-01-21T18:00,12.1,253,16.9,1014.8
Dhaka,23.8103,90.4125,2024-01-21T19:00,12.7,315,15.5,1015.8
Dhaka,23.8103,90.4125,2024-01-21T20:00,14.4,328,15.2,1016.5
Dhaka,23.8103,90.4125,2024-01-21T21:00,18.5,333,15.1,1017.3
Dhaka,23.8103,90.4125,2024-01-21T22:00,19.7,339,14.5,1017.9
Dhaka,23.8103,90.4125,2024-01-21T23:00,20.2,344,14.0,1017.7
Dhaka,23.8103,90.4125,2024-01-22T00:00,20.5,350,13.5,1017.6
Dhaka,23.8103,90.4125,2024-01-22T01:00,19.6,353,12.8,1017.5
Dhaka,23.8103,90.4125,2024-01-22T02:00,19.2,354,12.1,1017.1
Dhaka,23.8103,90.4125,2024-01-22T03:00,18.1,354,11.4,1016.6
Dhaka,23.8103,90.4125,2024-01-22T04:00,16.0,351,10.6,1016.4
Dhaka,23.8103,90.4125,2024-01-22T05:00,16.0,351,10.0,1016.8
Dhaka,23.8103,90.4125,2024-01-22T06:00,14.4,347,9.2,1017.6
Dhaka,23.8103,90.4125,2024-01-22T07:00,13.9,343,9.7,1018.9
Dhaka,23.8103,90.4125,2024-01-22T08:00,13.9,335,11.5,1019.8
Dhaka,23.8103,90.4125,2024-01-22T09:00,10.4,326,13.8,1020.5
Dhaka,23.8103,90.4125,2024-01-22T10:00,8.6,338,16.2,1020.7
Dhaka,23.8103,90.4125,2024-01-22T11:00,8.3,342,17.9,1019.9
Dhaka,23.8103,90.4125,2024-01-22T12:00,7.6,341,19.1,1018.6
Dhaka,23.8103,90.4125,2024-01-22T13:00,7.7,332,19.9,1017.2
Dhaka,23.8103,90.4125,2024-01-22T14:00,7.5,325,20.5,1016.2
Dhaka,23.8103,90.4125,2024-01-22T15:00,7.4,313,20.7,1015.9
Dhaka,23.8103,90.4125,2024-01-22T16:00,6.9,309,20.5,1015.8
Dhaka,23.8103,90.4125,2024-01-22T17:00,9.7,312,18.5,1015.9
Dhaka,23.8103,90.4125,2024-01-22T18:00,12.5,309,15.3,1016.1
Dhaka,23.8103,90.4125,2024-01-22T19:00,10.2,328,13.3,1017.5
Dhaka,23.8103,90.4125,2024-01-22T20:00,14.5,318,12.7,1018.2
Dhaka,23.8103,90.4125,2024-01-22T21:00,16.3,317,12.0,1018.7
Dhaka,23.8103,90.4125,2024-01-22T22:00,15.7,323,11.3,1018.8
Dhaka,23.8103,90.4125,2024-01-22T23:00,15.9,332,10.9,1018.5
Dhaka,23.8103,90.4125,2024-01-23T00:00,15.0,336,10.4,1018.2
Dhaka,23.8103,90.4125,2024-01-23T01:00,16.0,337,10.5,1017.7
Dhaka,23.8103,90.4125,2024-01-23T02:00,16.4,334,10.1,1017.4
Dhaka,23.8103,90.4125,2024-01-23T03:00,14.7,324,9.4,1017.1
Dhaka,23.8103,90.4125,2024-01-23T04:00,14.3,326,9.5,1016.7
Dhaka,23.8103,90.4125,2024-01-23T05:00,13.7,333,9.1,1016.5
Dhaka,23.8103,90.4125,2024-01-23T06:00,11.6,338,8.9,1017.0
Dhaka,23.8103,90.4125,2024-01-23T07:00,14.2,339,10.7,1018.1
Dhaka,23.8103,90.4125,2024-01-23T08:00,11.8,340,11.8,1018.9
Dhaka,23.8103,90.4125,2024-01-23T09:00,7.6,335,12.9,1019.2
Dhaka,23.8103,90.4125,2024-01-23T10:00,5.8,330,15.9,1019.2
Dhaka,23.8103,90.4125,2024-01-23T11:00,5.0,339,18.3,1018.4
Dhaka,23.8103,90.4125,2024-01-23T12:00,5.5,349,19.8,1017.1
Dhaka,23.8103,90.4125,2024-01-23T13:00,5.0,339,20.7,1015.6
Dhaka,23.8103,90.4125,2024-01-23T14:00,4.7,328,21.4,1014.5
Dhaka,23.8103,90.4125,2024-01-23T15:00,6.1,332,21.7,1013.8
Dhaka,23.8103,90.4125,2024-01-23T16:00,5.3,332,21.6,1013.7
Dhaka,23.8103,90.4125,2024-01-23T17:00,3.8,319,21.2,1014.0
Dhaka,23.8103,90.4125,2024-01-23T18:00,5.8,266,18.7,1014.4
Dhaka,23.8103,90.4125,2024-01-23T19:00,9.4,230,15.6,1015.3
Dhaka,23.8103,90.4125,2024-01-23T20:00,16.4,244,14.9,1016.3
Dhaka,23.8103,90.4125,2024-01-23T21:00,14.6,254,13.7,1016.5
Dhaka,23.8103,90.4125,2024-01-23T22:00,13.7,267,13.6,1016.8
Dhaka,23.8103,90.4125,2024-01-23T23:00,13.0,267,12.8,1016.9
Dhaka,23.8103,90.4125,2024-01-24T00:00,12.3,285,13.0,1016.7
Dhaka,23.8103,90.4125,2024-01-24T01:00,13.7,315,12.1,1016.4
Dhaka,23.8103,90.4125,2024-01-24T02:00,15.0,325,11.6,1016.4
Dhaka,23.8103,90.4125,2024-01-24T03:00,14.7,338,11.4,1016.4
Dhaka,23.8103,90.4125,2024-01-24T04:00,18.4,4,12.4,1015.9
Dhaka,23.8103,90.4125,2024-01-24T05:00,18.3,20,11.4,1015.9
Dhaka,23.8103,90.4125,2024-01-24T06:00,14.7,28,10.7,1016.8
Dhaka,23.8103,90.4125,2024-01-24T07:00,11.0,49,11.7,1017.8
Dhaka,23.8103,90.4125,2024-01-24T08:00,11.5,51,14.0,1018.7
Dhaka,23.8103,90.4125,2024-01-24T09:00,9.6,70,16.4,1019.2
Dhaka,23.8103,90.4125,2024-01-24T10:00,6.4,63,18.8,1019.4
Dhaka,23.8103,90.4125,2024-01-24T11:00,8.4,59,20.4,1018.7
Dhaka,23.8103,90.4125,2024-01-24T12:00,8.7,48,21.6,1017.5
Dhaka,23.8103,90.4125,2024-01-24T13:00,4.2,59,22.1,1016.0
Dhaka,23.8103,90.4125,2024-01-24T14:00,3.0,166,22.6,1015.0
Dhaka,23.8103,90.4125,2024-01-24T15:00,2.1,301,22.7,1014.2
Dhaka,23.8103,90.4125,2024-01-24T16:00,5.4,274,22.5,1014.4
Dhaka,23.8103,90.4125,2024-01-24T17:00,12.0,226,20.1,1014.8
Dhaka,23.8103,90.4125,2024-01-24T18:00,14.8,256,19.1,1015.2
Dhaka,23.8103,90.4125,2024-01-24T19:00,15.5,202,18.2,1016.6
Dhaka,23.8103,90.4125,2024-01-24T20:00,22.2,220,17.8,1017.5
Dhaka,23.8103,90.4125,2024-01-24T21:00,17.3,234,17.3,1017.7
Dhaka,23.8103,90.4125,2024-01-24T22:00,14.3,231,16.8,1018.0
Dhaka,23.8103,90.4125,2024-01-24T23:00,10.5,243,15.7,1018.0
Dhaka,23.8103,90.4125,2024-01-25T00:00,8.0,243,15.8,1018.1
Dhaka,23.8103,90.4125,2024-01-25T01:00,5.8,270,15.8,1017.8
Dhaka,23.8103,90.4125,2024-01-25T02:00,5.8,292,14.4,1017.9
Dhaka,23.8103,90.4125,2024-01-25T03:00,6.3,294,14.2,1017.6
Dhaka,23.8103,90.4125,2024-01-25T04:00,5.5,293,14.3,1017.4
Dhaka,23.8103,90.4125,2024-01-25T05:00,7.7,307,12.2,1017.5
Dhaka,23.8103,90.4125,2024-01-25T06:00,9.8,298,11.5,1018.1
Dhaka,23.8103,90.4125,2024-01-25T07:00,8.3,326,12.7,1019.4
Dhaka,23.8103,90.4125,2024-01-25T08:00,6.5,341,14.9,1020.2
Dhaka,23.8103,90.4125,2024-01-25T09:00,10.3,348,17.1,1020.6
Dhaka,23.8103,90.4125,2024-01-25T10:00,6.8,3,19.5,1020.5
Dhaka,23.8103,90.4125,2024-01-25T11:00,5.6,15,21.1,1020.2
Dhaka,23.8103,90.4125,2024-01-25T12:00,5.9,14,22.1,1019.4
Dhaka,23.8103,90.4125,2024-01-25T13:00,7.0,348,22.7,1018.3
Dhaka,23.8103,90.4125,2024-01-25T14:00,6.2,339,22.9,1017.2
Dhaka,23.8103,90.4125,2024-01-25T15:00,6.6,338,23.0,1016.4
Dhaka,23.8103,90.4125,2024-01-25T16:00,7.4,331,22.7,1016.7
Dhaka,23.8103,90.4125,2024-01-25T17:00,9.0,323,20.9,1017.1
Dhaka,23.8103,90.4125,2024-01-25T18:00,12.0,321,17.9,1017.5
Dhaka,23.8103,90.4125,2024-01-25T19:00,6.9,223,18.8,1018.7
Dhaka,23.8103,90.4125,2024-01-25T20:00,8.0,265,17.0,1019.2
Dhaka,23.8103,90.4125,2024-01-25T21:00,12.8,320,16.0,1019.9
Dhaka,23.8103,90.4125,2024-01-25T22:00,17.1,353,15.6,1020.2
Dhaka,23.8103,90.4125,2024-01-25T23:00,20.2,355,15.3,1019.7
Dhaka,23.8103,90.4125,2024-01-26T00:00,19.5,355,14.7,1019.3
Dhaka,23.8103,90.4125,2024-01-26T01:00,19.4,349,14.3,1019.3
Dhaka,23.8103,90.4125,2024-01-26T02:00,18.9,352,14.0,1019.0
Dhaka,23.8103,90.4125,2024-01-26T03:00,17.6,360,13.5,1018.8
Dhaka,23.8103,90.4125,2024-01-26T04:00,16.3,8,13.2,1018.5
Dhaka,23.8103,90.4125,2024-01-26T05:00,14.8,4,12.9,1018.8
Dhaka,23.8103,90.4125,2024-01-26T06:00,14.4,4,12.6,1019.3
Dhaka,23.8103,90.4125,2024-01-26T07:00,15.9,347,13.1,1020.1
Dhaka,23.8103,90.4125,2024-01-26T08:00,16.5,337,14.6,1020.9
Dhaka,23.8103,90.4125,2024-01-26T09:00,13.1,328,16.7,1021.5
Dhaka,23.8103,90.4125,2024-01-26T10:00,10.5,329,18.8,1021.8
Dhaka,23.8103,90.4125,2024-01-26T11:00,10.6,325,20.6,1021.3
Dhaka,23.8103,90.4125,2024-01-26T12:00,11.5,314,21.8,1020.2
Dhaka,23.8103,90.4125,2024-01-26T13:00,13.2,305,22.6,1018.8
Dhaka,23.8103,90.4125,2024-01-26T14:00,14.1,302,22.9,1017.6
Dhaka,23.8103,90.4125,2024-01-26T15:00,14.3,298,22.7,1016.8
Dhaka,23.8103,90.4125,2024-01-26T16:00,15.5,298,22.1,1016.6
Dhaka,23.8103,90.4125,2024-01-26T17:00,17.1,298,20.3,1016.7
Dhaka,23.8103,90.4125,2024-01-26T18:00,17.4,297,17.5,1017.0
Dhaka,23.8103,90.4125,2024-01-26T19:00,20.2,286,16.6,1018.1
Dhaka,23.8103,90.4125,2024-01-26T20:00,21.6,294,15.7,1018.9
Dhaka,23.8103,90.4125,2024-01-26T21:00,21.7,297,14.9,1019.4
Dhaka,23.8103,90.4125,2024-01-26T22:00,22.5,302,14.2,1019.7
Dhaka,23.8103,90.4125,2024-01-26T23:00,23.5,310,13.8,1019.8
Dhaka,23.8103,90.4125,2024-01-27T00:00,22.9,314,13.4,1019.6
Dhaka,23.8103,90.4125,2024-01-27T01:00,22.7,316,13.0,1019.4
Dhaka,23.8103,90.4125,2024-01-27T02:00,22.2,318,12.5,1019.1
Dhaka,23.8103,90.4125,2024-01-27T03:00,20.9,324,12.3,1018.6
Dhaka,23.8103,90.4125,2024-01-27T04:00,19.5,330,11.8,1018.2
Dhaka,23.8103,90.4125,2024-01-27T05:00,18.7,332,11.3,1018.1
Dhaka,23.8103,90.4125,2024-01-27T06:00,18.0,334,10.9,1018.7
Dhaka,23.8103,90.4125,2024-01-27T07:00,17.1,330,11.1,1019.6
Dhaka,23.8103,90.4125,2024-01-27T08:00,13.8,317,13.3,1020.6
Dhaka,23.8103,90.4125,2024-01-27T09:00,9.3,298,15.6,1021.3
Dhaka,23.8103,90.4125,2024-01-27T10:00,8.6,292,17.9,1021.4
Dhaka,23.8103,90.4125,2024-01-27T11:00,9.8,306,19.8,1020.8
Dhaka,23.8103,90.4125,2024-01-27T12:00,10.9,316,21.2,1019.8
Dhaka,23.8103,90.4125,2024-01-27T13:00,11.0,311,22.0,1018.5
Dhaka,23.8103,90.4125,2024-01-27T14:00,11.3,307,22.4,1017.3
Dhaka,23.8103,90.4125,2024-01-27T15:00,11.9,305,22.4,1016.6
Dhaka,23.8103,90.4125,2024-01-27T16:00,13.2,305,21.9,1016.3
Dhaka,23.8103,90.4125,2024-01-27T17:00,15.0,305,19.9,1016.4
Dhaka,23.8103,90.4125,2024-01-27T18:00,17.1,309,16.8,1016.9
Dhaka,23.8103,90.4125,2024-01-27T19:00,19.7,320,16.2,1018.1
Dhaka,23.8103,90.4125,2024-01-27T20:00,19.5,321,15.2,1018.3
Dhaka,23.8103,90.4125,2024-01-27T21:00,20.7,319,14.6,1018.8
Dhaka,23.8103,90.4125,2024-01-27T22:00,22.6,326,14.4,1019.2
Dhaka,23.8103,90.4125,2024-01-27T23:00,22.9,336,13.8,1019.3
Dhaka,23.8103,90.4125,2024-01-28T00:00,24.4,341,13.5,1019.4
Dhaka,23.8103,90.4125,2024-01-28T01:00,24.0,343,13.1,1019.1
Dhaka,23.8103,90.4125,2024-01-28T02:00,22.3,346,12.5,1018.5
Dhaka,23.8103,90.4125,2024-01-28T03:00,20.3,347,11.7,1017.8
Dhaka,23.8103,90.4125,2024-01-28T04:00,19.2,343,11.1,1017.6
Dhaka,23.8103,90.4125,2024-01-28T05:00,18.3,340,10.4,1017.7
Dhaka,23.8103,90.4125,2024-01-28T06:00,17.6,345,10.0,1018.2
Dhaka,23.8103,90.4125,2024-01-28T07:00,17.5,341,10.2,1019.2
Dhaka,23.8103,90.4125,2024-01-28T08:00,16.5,340,13.0,1020.0
Dhaka,23.8103,90.4125,2024-01-28T09:00,15.0,336,15.8,1020.8
Dhaka,23.8103,90.4125,2024-01-28T10:00,10.0,330,18.5,1021.1
Dhaka,23.8103,90.4125,2024-01-28T11:00,9.6,326,20.6,1020.5
Dhaka,23.8103,90.4125,2024-01-28T12:00,9.7,315,21.9,1019.3
